GPSTime,ISSLat(deg),ISSLon(deg),ISSAlt(m),RadiusLocalCurv(m),VectorPerigeeLat(deg),VectorPerigeeLon(deg),VectorPerigeeAlt(m),beta(rad)
1371332749.196792,-51.32136622,-4.57542858,436325.46823,6391388.859072195,-52.89430350521141,-36.955609730431604,32412.228318332785,0.00016724353689622602
1371332749.197741,-51.32135766,-4.57533849,436325.46319,6391388.862607898,-52.8943133314189,-36.95561611131899,32409.85516826094,0.00016657518816608078
1371332749.198736,-51.32134836,-4.57524042,436325.45771000005,6391388.866449742,-52.89432401208758,-36.955622894479234,32407.27564962387,0.00016427345632126676
1371332749.199687,-51.32133943,-4.57514626,436325.45246,6391388.87013854,-52.89433426553727,-36.95562938876685,32404.799304295295,0.00016526433388793486
1371332749.200735,-51.32132975,-4.57504432,436325.44675999996,6391388.874136039,-52.89434537345093,-36.9556364984108,32402.116588476973,0.00016377340644391412
1371332749.201623,-51.32132156,-4.57495807,436325.44194000005,6391388.87751844,-52.894354772461234,-36.955642519407604,32399.84659155482,0.00016229953699636485
1371332749.202617,-51.32131263,-4.57486409,436325.43668,6391388.881207835,-52.89436502593576,-36.955649193363286,32397.37022412691,0.00016392071136532907
1371332749.203577,-51.3213037,-4.57476996,436325.43142,6391388.88489633,-52.89437527941749,-36.95565572526755,32394.89384942673,0.00016258271434282698
1371332749.204559,-51.3212944,-4.57467183,436325.42594,6391388.88873759,-52.89438596013624,-36.955662454130504,32392.314284617732,0.00016229528130658183
1371332749.20554,-51.32128546,-4.5745778,436325.42069,6391388.892429367,-52.89439621363467,-36.95566907378026,32389.83789489494,0.00016111229022695094
1371332749.206499,-51.32127653,-4.57448366,436325.41543,6391388.896117511,-52.89440646714094,-36.955675601515395,32387.361497846905,0.00016106447126165428
1371332749.20748,-51.3212676,-4.57438962,436325.41017,6391388.899806349,-52.894416720655336,-36.9556822211714,32384.885093451066,0.00016252647130354485
1371332749.208466,-51.3212583,-4.57429152,436325.40469000005,6391388.903648215,-52.894427401407704,-36.9556889667619,32382.305497741363,0.00016356533278898198
1371332749.209493,-51.32124899,-4.57419358,436325.39921,6391388.907492565,-52.894438082169025,-36.955695883657086,32379.725894061386,0.0001642919192927523
1371332749.210429,-51.32124006,-4.57409935,436325.39395999996,6391388.911180578,-52.894448335707054,-36.95570231530672,32377.249467126356,0.00016482803857682357
1371332749.211411,-51.32123113,-4.57400532,436325.3887,6391388.914869627,-52.89445858925433,-36.955708939154135,32374.773032722253,0.0001651494726508703
1371332749.212412,-51.32122182,-4.57390727,436325.38322,6391388.918713464,-52.89446927004047,-36.95571574742695,32372.19340583162,0.0001656796887783135
1371332749.213351,-51.32121326,-4.57381715,436325.37818,6391388.922249274,-52.89447909637201,-36.955722086583194,32369.82014199197,0.00016403535708417398
1371332749.214294,-51.32120433,-4.57372295,436325.37292,6391388.925937351,-52.89448934994197,-36.955728547490594,32367.343685696826,0.00016542805051461857
1371332749.21526,-51.3211954,-4.57362885,436325.36766,6391388.929625937,-52.89449960352076,-36.95573510450254,32364.86722198157,0.0001663173653845158
1371332749.216252,-51.32118646,-4.57353486,436325.36240000004,6391388.933317378,-52.89450985710795,-36.95574177014663,32362.390750899143,0.00016541202316617992
1371332749.217224,-51.32117716,-4.57343669,436325.35692,6391388.937158313,-52.89452053793541,-36.95574845727094,32359.81108578693,0.00016625251145995661
1371332749.218193,-51.32116822,-4.5733426,436325.35167,6391388.9408491915,-52.894530791538436,-36.955755026824875,32357.334599756727,0.000166050548271077
1371332749.219143,-51.32115966,-4.57325252,436325.34663,6391388.944384772,-52.894540617915304,-36.95576141195528,32354.961293793047,0.00016542559157174775
1371332749.220147,-51.32115036,-4.57315449,436325.34115,6391388.94822642,-52.89455129876823,-36.955768232789865,32352.381605704893,0.00016541973916112235
1371332749.221089,-51.32114142,-4.57306029,436325.33589000005,6391388.951916971,-52.894561552395,-36.955774689544,32349.905097661187,0.0001647779027188465
1371332749.222147,-51.32113175,-4.57295839,436325.33019,6391388.955911649,-52.89457266049961,-36.955781841043574,32347.222205696675,0.00016452484445107036
1371332749.223037,-51.32112356,-4.57287215,436325.32537,6391388.959293764,-52.89458205967259,-36.95578787046094,32344.952059592593,0.00016615284605363202
1371332749.224073,-51.32111388,-4.57277017,436325.31967,6391388.963291061,-52.89459316779461,-36.95579493004789,32342.269151691446,0.00016581592959833178
1371332749.225012,-51.32110532,-4.57268004,436325.31463,6391388.966826181,-52.89460299421826,-36.955801269240055,32339.895802904124,0.00016562003360710465
1371332749.225951,-51.32109676,-4.57258992,436325.30959,6391388.9703617515,-52.89461282064919,-36.95580760843336,32337.522447387295,0.00016613256974462267
1371332749.228863,-51.32106958,-4.57230358,436325.29360000003,6391388.981583942,-52.89464400893461,-36.95582744311935,32329.989578687448,0.00016789410931775865
1371332749.228955,-51.32106884,-4.57229579,436325.29316,6391388.981890629,-52.89464486340896,-36.9558280375885,32329.783197818004,0.00016682147468048946
1371332749.229925,-51.3210599,-4.5722017,436325.2879,6391388.9855810935,-52.894655117108734,-36.955834611358796,32327.306622801436,0.00016578303225381322
1371332749.230952,-51.32105023,-4.57209968,436325.2822,6391388.989575569,-52.8946662252923,-36.95584163336889,32324.623658255114,0.00016554391590616226
1371332749.231854,-51.32104204,-4.57201349,436325.27738,6391388.992957695,-52.89467562453208,-36.95584771294733,32322.353450761213,0.00016578449838981486
1371332749.232808,-51.3210331,-4.57191934,436325.27212000004,6391388.996648185,-52.89468587825561,-36.955854219877494,32319.87685373511,0.0001645995045701734
1371332749.233883,-51.32102305,-4.57181343,436325.2662,6391389.000798236,-52.8946974137042,-36.95586154748776,32317.090673305003,0.00016547502523846642
1371332749.234903,-51.32101374,-4.57171546,436325.26073000004,6391389.0046419175,-52.89470809468363,-36.95586843521795,32314.510868403453,0.00016669557840488786
1371332749.235741,-51.32100593,-4.57163309,436325.25612000003,6391389.007867949,-52.894717066713774,-36.95587414237161,32312.34382603054,0.0001655490604119817
1371332749.236741,-51.32099662,-4.57153504,436325.25064,6391389.011711462,-52.894727747709005,-36.95588094654738,32309.76400648221,0.00016398278493935797
1371332749.237702,-51.32098768,-4.57144092,436325.24539,6391389.015401995,-52.89473800147346,-36.955887482740366,32307.287372118815,0.0001649103762024307
1371332749.238669,-51.32097875,-4.57134683,436325.24013,6391389.019090403,-52.89474825524562,-36.95589404400312,32304.810730454123,0.0001642662699667112
1371332749.23972,-51.32096907,-4.5712449,436325.23443,6391389.023086987,-52.89475936350749,-36.95590116631706,32302.127693739778,0.0001662313973883981
1371332749.240694,-51.32096014,-4.57115084,436325.22917,6391389.026775495,-52.89476961729605,-36.95590775683149,32299.651036819996,0.00016518329561561487
1371332749.241642,-51.32095157,-4.57106075,436325.22413,6391389.03031297,-52.89477944385159,-36.95591413367748,32297.277566972163,0.00016535461092559924
1371332749.242594,-51.32094264,-4.57096659,436325.21887000004,6391389.03400073,-52.894789697655916,-36.95592063228355,32294.800895638426,0.00016548762336183602
1371332749.243543,-51.3209337,-4.57087242,436325.21361,6391389.037690973,-52.89479995146786,-36.95592711835525,32292.324217014637,0.00016763763429362562
1371332749.244462,-51.32092514,-4.57078221,436325.20856999996,6391389.04122559,-52.894809778045506,-36.95593337404529,32289.95072641284,0.00016651922380054402
1371332749.245535,-51.32091546,-4.57068038,436325.20287,6391389.04522276,-52.89482088635969,-36.955940588297324,32287.267641953185,0.00016770135676572563
1371332749.246472,-51.32090652,-4.57058616,436325.19761,6391389.048912771,-52.89483114019586,-36.95594702424188,32284.790941000345,0.000167624982519078
1371332749.247455,-51.32089759,-4.57049213,436325.19235,6391389.052600919,-52.89484139404058,-36.95595365238387,32282.314232679666,0.0001675010932073206
1371332749.248501,-51.32088791,-4.57039018,436325.18665,6391389.056597282,-52.89485250238129,-36.95596075383719,32279.631123703068,0.00016650992326374393
1371332749.249424,-51.32087934,-4.57029999,436325.18161,6391389.060134447,-52.89486232899808,-36.95596702625363,32277.257597063654,0.00016669151641263873
1371332749.250354,-51.32087078,-4.57020983,436325.17657,6391389.063669304,-52.894872155622316,-36.95597332792153,32274.884063670546,0.00016847166589109937
1371332749.25133,-51.32086184,-4.57011577,436325.17130999995,6391389.067359664,-52.894882409498905,-36.95597992682741,32272.40732598782,0.0001674414700752852
1371332749.25236,-51.32085216,-4.57001376,436325.16561,6391389.071356027,-52.89489351787375,-36.955986961446285,32269.72418525825,0.00016928626790275276
1371332749.253312,-51.32084323,-4.5699196,436325.16034999996,6391389.075043577,-52.8949037717668,-36.95599346008373,32267.247432292286,0.00016821206349706407
1371332749.254392,-51.32083355,-4.5698178,436325.15465,6391389.079040694,-52.89491488016057,-36.95600070361371,32264.564274927438,0.00016842484509263893
1371332749.255243,-51.32082536,-4.5697314,436325.14983,6391389.082421781,-52.89492427957671,-36.95600657018025,32262.293904382474,0.0001689333577658042
1371332749.256267,-51.32081605,-4.56963345,436325.14435,6391389.086265233,-52.89493496074099,-36.95601347469835,32259.713930239664,0.0001692826300643314
1371332749.257302,-51.32080637,-4.56953146,436325.13865,6391389.0902615255,-52.89494606916005,-36.956020530222645,32257.030748779114,0.00016832583015441644
1371332749.258208,-51.32079817,-4.56944529,436325.13383,6391389.093645811,-52.894955468599434,-36.95602662659326,32254.760357694664,0.00016829324845059392
1371332749.25917,-51.32078924,-4.56935117,436325.12857,6391389.097333306,-52.89496572254078,-36.95603316703222,32252.283560389864,0.00016915103218450057
1371332749.260115,-51.3207803,-4.56925698,436325.12331,6391389.101023008,-52.89497597648995,-36.956039636446235,32249.806755748537,0.00016616547670637643
1371332749.261096,-51.32077136,-4.56916295,436325.11805,6391389.104713675,-52.89498623044706,-36.95604625627493,32247.329943802997,0.00016896547952270784
1371332749.262133,-51.32076168,-4.56906097,436325.11235,6391389.10870997,-52.894997338909725,-36.95605332017499,32244.646722540645,0.0001683049405089926
1371332749.263026,-51.32075349,-4.56897474,436325.10753000004,6391389.112091282,-52.89500673838559,-36.95605936224456,32242.376297829756,0.00016931176271845654
1371332749.264093,-51.32074381,-4.56887288,436325.10183,6391389.116087727,-52.89501784686538,-36.95606655149129,32239.693060712696,0.00017023601987907168
1371332749.265034,-51.32073487,-4.56877868,436325.09657000005,6391389.119777586,-52.8950281008551,-36.956073004208406,32237.21621876414,0.0001697737129525031
1371332749.265957,-51.32072631,-4.56868849,436325.09153000003,6391389.123312006,-52.89503792760257,-36.95607927667584,32234.842571723213,0.00017143353550456376
1371332749.26696,-51.320717,-4.56859046,436325.08605,6391389.127155292,-52.89504860885876,-36.95608609349068,32232.26251285765,0.00017018217358203105
1371332749.267941,-51.32070806,-4.56849642,436325.08079000004,6391389.13084535,-52.89505886287266,-36.95609271334149,32229.78564890103,0.00017112556442854272
1371332749.268884,-51.32069912,-4.56840222,436325.07552,6391389.134534767,-52.89506911689462,-36.95609917442988,32227.30877756154,0.00017199472901662186
1371332749.269916,-51.32068981,-4.56830431,436325.07004,6391389.138378367,-52.89507979817498,-36.95610611241409,32224.72869560685,0.00017301066962985046
1371332749.270814,-51.32068125,-4.56821402,436325.065,6391389.141912532,-52.89508962496149,-36.956112280446405,32222.355013023367,0.0001725443923449596
1371332749.27183,-51.32067194,-4.56811604,436325.05952,6391389.145755707,-52.89510030625934,-36.95611915159117,32219.77491566157,0.00017276581137486507
1371332749.272769,-51.32066337,-4.56802591,436325.05448,6391389.14929234,-52.89511013306071,-36.956125490929026,32217.401219098938,0.0001738644144864953
1371332749.273821,-51.32065369,-4.56792399,436325.04877999995,6391389.15328848,-52.895121241627905,-36.95613261753897,32214.71790178203,0.00017129444564136412
1371332749.275625,-51.32063693,-4.56774753,436325.03892,6391389.1602065405,-52.89514046801624,-36.956144882003684,32210.07367837764,0.00017247247669165128
1371332749.27573,-51.32063581,-4.5677357,436325.03826,6391389.160668057,-52.89514174977641,-36.95614563584979,32209.764062557988,0.0001721213419962257
1371332749.276706,-51.32062688,-4.56764164,436325.033,6391389.164355484,-52.89515200386241,-36.95615223483736,32207.28713198382,0.00017139898480557922
1371332749.277615,-51.32061831,-4.56755139,436325.02796,6391389.16789183,-52.89516183070244,-36.95615844884867,32204.913399927784,0.00017029238998279834
1371332749.278646,-51.320609,-4.56745348,436325.02248,6391389.171735431,-52.89517251205859,-36.9561653826853,32202.333248777464,0.00017199682490805484
1371332749.279677,-51.32059932,-4.56735147,436325.01678,6391389.175731025,-52.89518362067855,-36.956172421579936,32199.64988306305,0.00017117381985190313
1371332749.28052,-51.32059149,-4.56726913,436325.01217,6391389.178961632,-52.89519259303182,-36.956178149746165,32197.482542989277,0.0001721552509671677
1371332749.281555,-51.32058181,-4.56716714,436325.00647,6391389.182957401,-52.89520370166869,-36.95618520535692,32194.79916170494,0.0001716109243867568
1371332749.2825,-51.32057325,-4.56707704,436325.00143,6391389.186491744,-52.89521352854754,-36.95619156979325,32192.42539418385,0.0001726396002625779
1371332749.283474,-51.32056431,-4.56698297,436324.99617,6391389.190181355,-52.89522378268943,-36.95619816044865,32189.948412237234,0.00017271783947102605
1371332749.284499,-51.32055462,-4.56688094,436324.99046999996,6391389.194179421,-52.89523489135157,-36.95620517428671,32187.265006888018,0.0001740157114409007
1371332749.285565,-51.32054494,-4.56677908,436324.98477000004,6391389.198175589,-52.89524600002438,-36.95621235943162,32184.581592803937,0.00017284343188576486
1371332749.286416,-51.32053712,-4.56669677,436324.98017,6391389.201403625,-52.895254972420084,-36.95621812103826,32182.41421367693,0.00017309690289726924
1371332749.287398,-51.32052781,-4.56659865,436324.97469,6391389.205246067,-52.89526565385203,-36.95622485018254,32179.83399302082,0.00017072943419012325
1371332749.288498,-51.32051775,-4.56649284,436324.96877,6391389.209397485,-52.89527718980788,-36.9562322824425,32177.047345847386,0.00017338514273851008
1371332749.289351,-51.32050993,-4.56641054,436324.96416,6391389.212625577,-52.89528616222551,-36.95623805241485,32174.879947101006,0.00017139661254823838
1371332749.290336,-51.32050062,-4.56631243,436324.95868,6391389.216467883,-52.89529684368216,-36.95624479410134,32172.29970326693,0.00016883041958745088
1371332749.291306,-51.32049168,-4.56621835,436324.95342,6391389.220157594,-52.89530709788879,-36.95625136806768,32169.82266170286,0.00016889898621730144
1371332749.292253,-51.32048311,-4.56612826,436324.94838,6391389.223694284,-52.89531692484472,-36.95625774089291,32167.44882327916,0.00016656388988615895
1371332749.293185,-51.32047417,-4.56603402,436324.94312,6391389.227383335,-52.895327179067074,-36.9562641560982,32164.97176729994,0.00016568173643765425
1371332749.294221,-51.32046486,-4.56593613,436324.93763999996,6391389.231226646,-52.89533786055724,-36.956271110878504,32162.391492893832,0.0001664278322235187
1371332749.295225,-51.32045555,-4.5658381,436324.93216,6391389.235069164,-52.89534854205654,-36.95627793196513,32159.81121044228,0.00016753782026782176
